Notes :


2019/2/12 ¤W¤È 11:10:17
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
140.859032E-3	213.269234E-3	373.584938E-3	170.635986E-3	38.909912E-6	202.948952E-3
141.112518E-3	213.505554E-3	373.676491E-3	170.746422E-3	38.909912E-6	202.930069E-3
140.399551E-3	213.002586E-3	372.742081E-3	170.372200E-3	38.909912E-6	202.369881E-3
140.221596E-3	212.938499E-3	372.002792E-3	170.345306E-3	38.909912E-6	201.657486E-3
140.715408E-3	213.599968E-3	371.816254E-3	171.007347E-3	38.909912E-6	200.808907E-3
139.319229E-3	212.422943E-3	369.612694E-3	169.892120E-3	38.909912E-6	199.720573E-3
139.470863E-3	212.491608E-3	368.587875E-3	169.893837E-3	38.909912E-6	198.694038E-3
138.304710E-3	211.779213E-3	366.909599E-3	169.522476E-3	38.909912E-6	197.387123E-3
138.069534E-3	211.651611E-3	365.878487E-3	169.291878E-3	38.909912E-6	196.586609E-3
138.486099E-3	212.180328E-3	366.028976E-3	170.089531E-3	38.909912E-6	195.939445E-3
137.401772E-3	211.250496E-3	364.361572E-3	169.060707E-3	38.909912E-6	195.300865E-3
137.635231E-3	211.531448E-3	364.235115E-3	169.104195E-3	38.909912E-6	195.130920E-3
136.862183E-3	210.688019E-3	363.284111E-3	168.695641E-3	38.909912E-6	194.588470E-3
137.073326E-3	210.745239E-3	363.028908E-3	168.800354E-3	38.909912E-6	194.228554E-3
137.644386E-3	211.562347E-3	363.857460E-3	169.854927E-3	38.909912E-6	194.002533E-3
136.956024E-3	210.667992E-3	362.947083E-3	168.720245E-3	38.909912E-6	194.226837E-3
137.469864E-3	211.131477E-3	363.355637E-3	169.268417E-3	38.909912E-6	194.087219E-3
136.666489E-3	210.415649E-3	362.649536E-3	168.503952E-3	38.909912E-6	194.145584E-3
136.873055E-3	210.628510E-3	362.861824E-3	168.683052E-3	38.909912E-6	194.178772E-3
137.649536E-3	211.429024E-3	363.742447E-3	169.759941E-3	38.909912E-6	193.982506E-3
136.916542E-3	210.747528E-3	363.100433E-3	168.806076E-3	38.909912E-6	194.294357E-3
137.539101E-3	211.318016E-3	363.737297E-3	169.369125E-3	38.909912E-6	194.368172E-3
136.712837E-3	210.470581E-3	363.106728E-3	168.437576E-3	38.909912E-6	194.669151E-3
137.076759E-3	210.750961E-3	363.368797E-3	168.520546E-3	38.909912E-6	194.848251E-3
138.053513E-3	211.600113E-3	364.395905E-3	169.255257E-3	38.909912E-6	195.140648E-3
137.365723E-3	210.856819E-3	363.950729E-3	168.770599E-3	38.909912E-6	195.180130E-3
137.948799E-3	211.507416E-3	364.766121E-3	169.220924E-3	38.909912E-6	195.545197E-3
137.136841E-3	210.681725E-3	364.316940E-3	168.564606E-3	38.909912E-6	195.752335E-3
137.528801E-3	210.944939E-3	364.815903E-3	169.016075E-3	38.909912E-6	195.799828E-3
138.356209E-3	211.970329E-3	366.160583E-3	169.780540E-3	38.909912E-6	196.380043E-3
137.860107E-3	211.268806E-3	365.725708E-3	169.194603E-3	37.765503E-6	196.531105E-3
138.484383E-3	211.834145E-3	366.288185E-3	169.581985E-3	37.765503E-6	196.706200E-3
137.612915E-3	210.923195E-3	365.608978E-3	168.865585E-3	37.765503E-6	196.743393E-3
137.882423E-3	211.264229E-3	365.929985E-3	168.983459E-3	37.765503E-6	196.946526E-3
138.581085E-3	211.908531E-3	366.881561E-3	170.157623E-3	37.765503E-6	196.723938E-3
137.969971E-3	211.441040E-3	366.186905E-3	169.322205E-3	37.765503E-6	196.864700E-3
138.765907E-3	212.056160E-3	366.853523E-3	169.936180E-3	37.765503E-6	196.917343E-3
137.652969E-3	211.019325E-3	366.044426E-3	168.972588E-3	37.765503E-6	197.071838E-3
138.133621E-3	211.406708E-3	366.519356E-3	169.056129E-3	37.765503E-6	197.463226E-3
138.935852E-3	212.068176E-3	367.289543E-3	169.751358E-3	37.765503E-6	197.538185E-3
138.256073E-3	211.442184E-3	366.930199E-3	169.189453E-3	37.765503E-6	197.740746E-3
139.114380E-3	212.232971E-3	367.834282E-3	169.880676E-3	37.765503E-6	197.953606E-3
138.206863E-3	211.180115E-3	367.101860E-3	168.871307E-3	37.765503E-6	198.230553E-3
138.605690E-3	211.647034E-3	367.723846E-3	169.097900E-3	37.765503E-6	198.625946E-3
139.235115E-3	212.303925E-3	368.734932E-3	169.886398E-3	37.765503E-6	198.848534E-3
138.692665E-3	211.729431E-3	368.296623E-3	169.509888E-3	37.765503E-6	198.786736E-3
139.460564E-3	212.576866E-3	369.514275E-3	170.125008E-3	37.765503E-6	199.389267E-3
138.654327E-3	211.635590E-3	368.744659E-3	169.251823E-3	37.765503E-6	199.492836E-3
139.165306E-3	212.012672E-3	369.509697E-3	169.470406E-3	37.765503E-6	200.039291E-3
