Notes :


2019/2/18 ¤U¤È 02:38:25
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
125.975418E-3	194.265175E-3	331.733322E-3	150.339317E-3	48.637390E-6	181.394005E-3
126.898384E-3	195.204735E-3	333.000755E-3	151.059151E-3	48.637390E-6	181.941605E-3
126.498985E-3	194.716644E-3	332.868004E-3	150.468636E-3	48.637390E-6	182.399368E-3
126.605988E-3	194.633675E-3	333.340073E-3	150.601959E-3	48.637390E-6	182.738113E-3
126.773643E-3	195.015335E-3	333.848190E-3	150.802803E-3	48.637390E-6	183.045387E-3
126.983070E-3	194.960403E-3	334.346581E-3	150.992203E-3	48.637390E-6	183.354378E-3
127.900314E-3	195.853043E-3	335.700417E-3	151.942635E-3	48.637390E-6	183.757782E-3
127.667427E-3	195.463371E-3	335.926437E-3	151.166725E-3	48.637390E-6	184.759712E-3
127.955246E-3	195.481682E-3	336.681747E-3	151.161575E-3	48.637390E-6	185.520172E-3
128.035355E-3	195.782661E-3	337.352371E-3	151.293755E-3	48.637390E-6	186.058617E-3
128.233337E-3	195.753479E-3	338.043594E-3	151.458549E-3	48.637390E-6	186.585045E-3
129.282761E-3	196.805191E-3	339.576530E-3	152.347183E-3	48.637390E-6	187.229347E-3
129.020691E-3	196.475601E-3	339.711571E-3	151.844215E-3	48.637390E-6	187.867355E-3
129.345703E-3	196.505928E-3	340.531540E-3	152.061081E-3	48.637390E-6	188.470459E-3
129.417801E-3	196.746254E-3	341.271973E-3	152.094841E-3	48.637390E-6	189.177132E-3
129.676437E-3	196.757126E-3	342.009544E-3	152.231026E-3	48.637390E-6	189.778519E-3
130.685234E-3	197.793961E-3	343.525314E-3	153.081322E-3	48.637390E-6	190.443993E-3
130.380821E-3	197.330475E-3	343.728447E-3	152.548599E-3	48.637390E-6	191.179848E-3
130.781937E-3	197.561646E-3	344.520950E-3	152.703667E-3	48.637390E-6	191.817284E-3
130.820274E-3	197.632599E-3	345.074272E-3	152.717400E-3	48.637390E-6	192.356873E-3
131.105804E-3	197.669220E-3	345.847321E-3	152.890205E-3	48.637390E-6	192.957115E-3
132.032776E-3	198.710060E-3	347.278976E-3	153.765106E-3	48.637390E-6	193.513870E-3
131.815338E-3	198.134995E-3	347.480392E-3	153.160858E-3	48.637390E-6	194.319534E-3
132.186699E-3	198.412514E-3	348.296928E-3	153.472137E-3	48.637390E-6	194.824791E-3
132.043648E-3	198.429108E-3	348.603058E-3	153.294182E-3	48.637390E-6	195.308876E-3
132.271957E-3	198.363876E-3	349.329758E-3	153.456688E-3	48.637390E-6	195.873070E-3
133.230972E-3	199.392700E-3	350.850105E-3	154.278946E-3	48.637390E-6	196.571159E-3
133.003235E-3	198.933792E-3	351.014900E-3	153.896141E-3	48.637390E-6	197.118759E-3
133.538818E-3	199.156380E-3	351.813126E-3	154.469490E-3	48.637390E-6	197.343636E-3
133.238983E-3	199.147224E-3	352.116394E-3	153.999138E-3	48.637390E-6	198.117256E-3
133.562851E-3	199.261093E-3	352.797890E-3	154.355049E-3	48.637390E-6	198.442841E-3
134.367371E-3	200.095367E-3	353.891945E-3	154.870605E-3	48.637390E-6	199.021339E-3
133.832932E-3	199.433327E-3	353.121185E-3	154.241753E-3	48.637390E-6	198.879433E-3
133.719063E-3	199.366379E-3	352.437401E-3	154.396248E-3	48.637390E-6	198.041153E-3
132.491684E-3	198.690033E-3	350.067329E-3	153.579140E-3	48.637390E-6	196.488190E-3
131.633377E-3	198.093224E-3	347.913551E-3	153.335381E-3	48.637390E-6	194.578171E-3
131.250572E-3	198.264313E-3	345.670509E-3	153.322792E-3	48.637390E-6	192.347717E-3
129.816055E-3	196.931648E-3	342.144012E-3	152.287102E-3	48.637390E-6	189.856911E-3
129.002380E-3	196.472168E-3	339.394569E-3	152.189255E-3	48.637390E-6	187.205315E-3
127.342987E-3	195.282555E-3	335.928726E-3	150.971031E-3	48.637390E-6	184.957695E-3
126.495552E-3	194.638252E-3	333.433914E-3	150.924110E-3	48.637390E-6	182.509804E-3
126.284981E-3	194.868279E-3	331.826019E-3	150.846863E-3	48.637390E-6	180.979156E-3
125.145149E-3	193.868637E-3	329.491997E-3	150.006294E-3	48.637390E-6	179.485703E-3
125.063896E-3	193.833160E-3	328.260040E-3	150.111008E-3	48.637390E-6	178.149033E-3
123.922348E-3	192.929077E-3	326.236153E-3	149.150276E-3	48.637390E-6	177.085876E-3
123.526382E-3	192.698479E-3	325.369263E-3	149.086189E-3	48.637390E-6	176.283073E-3
