Notes :


2019/2/12 ¤U¤È 05:10:48
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
192.212677E-3	218.059158E-3	506.404495E-3	42.233276E-3	52.642822E-6	464.171219E-3
192.696762E-3	218.385315E-3	506.703758E-3	42.505074E-3	52.642822E-6	464.198685E-3
192.154884E-3	217.867470E-3	506.168175E-3	42.063904E-3	52.642822E-6	464.104271E-3
192.214966E-3	217.900085E-3	505.959892E-3	42.152596E-3	52.642822E-6	463.807297E-3
192.416382E-3	218.215370E-3	505.748749E-3	42.775726E-3	52.642822E-6	462.973022E-3
191.637611E-3	217.623138E-3	504.537964E-3	42.102814E-3	52.642822E-6	462.435150E-3
191.667938E-3	217.860603E-3	503.788376E-3	42.233276E-3	52.642822E-6	461.555099E-3
190.579605E-3	217.001724E-3	502.116966E-3	41.674232E-3	52.642822E-6	460.442734E-3
190.513802E-3	216.983986E-3	501.189423E-3	41.729164E-3	52.642822E-6	459.460258E-3
190.666008E-3	217.500114E-3	500.935936E-3	42.174911E-3	52.642822E-6	458.761024E-3
189.938164E-3	216.829491E-3	499.789810E-3	41.681671E-3	52.642822E-6	458.108139E-3
190.219116E-3	217.124176E-3	499.647903E-3	42.007256E-3	52.642822E-6	457.640648E-3
189.269829E-3	216.327095E-3	498.440552E-3	41.228485E-3	52.642822E-6	457.212067E-3
189.385986E-3	216.527939E-3	498.365593E-3	41.493416E-3	52.642822E-6	456.872177E-3
189.757919E-3	216.878128E-3	498.827362E-3	42.092514E-3	52.642822E-6	456.734848E-3
189.280701E-3	216.445541E-3	498.241997E-3	41.511726E-3	52.642822E-6	456.730270E-3
189.799118E-3	216.966820E-3	498.388481E-3	42.028427E-3	52.642822E-6	456.360054E-3
188.920784E-3	216.058731E-3	497.531891E-3	41.267967E-3	52.642822E-6	456.263924E-3
189.170265E-3	216.221809E-3	497.775078E-3	41.499138E-3	52.642822E-6	456.275940E-3
189.654922E-3	216.734505E-3	498.170471E-3	41.810989E-3	52.642822E-6	456.359482E-3
189.149666E-3	216.222954E-3	497.803688E-3	41.391563E-3	52.642822E-6	456.412125E-3
189.662933E-3	216.914177E-3	498.577881E-3	41.945457E-3	52.642822E-6	456.632423E-3
189.046097E-3	216.208076E-3	498.082924E-3	41.150665E-3	52.642822E-6	456.932259E-3
189.448357E-3	216.543961E-3	498.507500E-3	41.465950E-3	52.642822E-6	457.041550E-3
189.719009E-3	216.764259E-3	499.246216E-3	42.077065E-3	52.642822E-6	457.169151E-3
189.583397E-3	216.448402E-3	499.005318E-3	41.456795E-3	52.642822E-6	457.548523E-3
190.212250E-3	217.066383E-3	499.763489E-3	42.108536E-3	52.642822E-6	457.654953E-3
189.669228E-3	216.446686E-3	499.299431E-3	41.328621E-3	52.642822E-6	457.970810E-3
189.985657E-3	216.773415E-3	499.767494E-3	41.592979E-3	52.642822E-6	458.174515E-3
190.192223E-3	216.973114E-3	500.260162E-3	41.937447E-3	52.642822E-6	458.322716E-3
189.885521E-3	216.669846E-3	500.055885E-3	41.458511E-3	52.642822E-6	458.597374E-3
190.582466E-3	217.323303E-3	500.586891E-3	42.035294E-3	52.642822E-6	458.551598E-3
189.830589E-3	216.636086E-3	500.106239E-3	41.350937E-3	52.642822E-6	458.755302E-3
190.243721E-3	216.979408E-3	500.506210E-3	41.578674E-3	52.642822E-6	458.927536E-3
190.357018E-3	216.946220E-3	500.711632E-3	41.780090E-3	52.642822E-6	458.931541E-3
189.925575E-3	216.728210E-3	500.405502E-3	41.477394E-3	52.642822E-6	458.928108E-3
190.579033E-3	217.362213E-3	501.072693E-3	42.122269E-3	52.642822E-6	458.950424E-3
189.756203E-3	216.580582E-3	500.250435E-3	41.280556E-3	52.642822E-6	458.969879E-3
190.218544E-3	216.829491E-3	500.532532E-3	41.635323E-3	52.642822E-6	458.897209E-3
190.224266E-3	216.954803E-3	500.582314E-3	41.684532E-3	52.642822E-6	458.897781E-3
190.027428E-3	216.751671E-3	500.446129E-3	41.500854E-3	52.642822E-6	458.945274E-3
190.898323E-3	217.457199E-3	501.207161E-3	42.168617E-3	52.642822E-6	459.038544E-3
189.981079E-3	216.720772E-3	500.430679E-3	41.420174E-3	52.642822E-6	459.010506E-3
190.477180E-3	217.023468E-3	500.989723E-3	41.670227E-3	52.642822E-6	459.319496E-3
190.529251E-3	217.022896E-3	501.194572E-3	41.843033E-3	52.642822E-6	459.351540E-3
190.409660E-3	216.961098E-3	501.250648E-3	41.552353E-3	52.642822E-6	459.698296E-3
191.166115E-3	217.703819E-3	502.091217E-3	42.286491E-3	52.642822E-6	459.804726E-3
190.393066E-3	216.853523E-3	501.348495E-3	41.344070E-3	52.642822E-6	460.004425E-3
190.835381E-3	217.255211E-3	502.115822E-3	41.901398E-3	52.642822E-6	460.214424E-3
190.882874E-3	217.234039E-3	502.279472E-3	41.969490E-3	52.642822E-6	460.309982E-3
190.624809E-3	217.073822E-3	502.235413E-3	41.637611E-3	52.642822E-6	460.597801E-3
191.518021E-3	217.876625E-3	503.197289E-3	42.528534E-3	52.642822E-6	460.668755E-3
191.030502E-3	217.128181E-3	502.579308E-3	41.534042E-3	52.642822E-6	461.045265E-3
191.227341E-3	217.442322E-3	503.094864E-3	41.931152E-3	52.642822E-6	461.163712E-3
191.265678E-3	217.498398E-3	503.331757E-3	42.036438E-3	52.642822E-6	461.295319E-3
191.256523E-3	217.368507E-3	503.453064E-3	41.777229E-3	52.642822E-6	461.675835E-3
191.994095E-3	218.140411E-3	504.367447E-3	42.621231E-3	52.642822E-6	461.746216E-3
191.604996E-3	217.684937E-3	503.919411E-3	41.772079E-3	52.642822E-6	462.147331E-3
191.760063E-3	217.870903E-3	504.214668E-3	42.126274E-3	52.642822E-6	462.088394E-3
191.659355E-3	217.799377E-3	504.405785E-3	42.131996E-3	52.642822E-6	462.273788E-3
191.663361E-3	217.777061E-3	504.576302E-3	41.938019E-3	52.642822E-6	462.638283E-3
192.478180E-3	218.484879E-3	505.545044E-3	42.701912E-3	52.642822E-6	462.843132E-3
192.105675E-3	218.127823E-3	505.400276E-3	42.139435E-3	52.642822E-6	463.260841E-3
192.327690E-3	218.253136E-3	505.755615E-3	42.351723E-3	52.642822E-6	463.403893E-3
192.343712E-3	218.152428E-3	506.207085E-3	42.406082E-3	52.642822E-6	463.801003E-3
192.299652E-3	218.117523E-3	506.423950E-3	42.297935E-3	52.642822E-6	464.126015E-3
193.043518E-3	218.971825E-3	507.140350E-3	42.916489E-3	52.642822E-6	464.223862E-3
192.383194E-3	218.308067E-3	506.348419E-3	42.279053E-3	52.642822E-6	464.069366E-3
192.265320E-3	218.235397E-3	505.888939E-3	42.374039E-3	52.642822E-6	463.514900E-3
191.847610E-3	217.877769E-3	504.834366E-3	42.157745E-3	52.642822E-6	462.676620E-3
191.452217E-3	217.672348E-3	503.570938E-3	41.932869E-3	52.642822E-6	461.638069E-3
191.643906E-3	218.138123E-3	503.186417E-3	42.514801E-3	52.642822E-6	460.671616E-3
190.700340E-3	217.341614E-3	501.509285E-3	41.801834E-3	52.642822E-6	459.707451E-3
190.608215E-3	217.345047E-3	500.861549E-3	41.931152E-3	52.642822E-6	458.930397E-3
190.090370E-3	217.073250E-3	500.202370E-3	41.801834E-3	52.642822E-6	458.400536E-3
190.148735E-3	217.132187E-3	499.877930E-3	41.739464E-3	52.642822E-6	458.138466E-3
190.616226E-3	217.680931E-3	500.359726E-3	42.460442E-3	52.642822E-6	457.899284E-3
190.017128E-3	217.080116E-3	499.669647E-3	41.797829E-3	52.642822E-6	457.871819E-3
190.098381E-3	217.229462E-3	499.643326E-3	41.788673E-3	52.642822E-6	457.854652E-3
189.779663E-3	216.884422E-3	499.296570E-3	41.726875E-3	52.642822E-6	457.569695E-3
189.906120E-3	217.101860E-3	499.402428E-3	41.703987E-3	52.642822E-6	457.698441E-3
190.461731E-3	217.676926E-3	500.037575E-3	42.325401E-3	52.642822E-6	457.712173E-3
189.818001E-3	217.053223E-3	499.342346E-3	41.596413E-3	52.642822E-6	457.745934E-3
190.176201E-3	217.231750E-3	499.527740E-3	41.699982E-3	52.642822E-6	457.827759E-3
189.736748E-3	216.862679E-3	499.215889E-3	41.433334E-3	52.642822E-6	457.782555E-3
189.883804E-3	216.973686E-3	499.350357E-3	41.520882E-3	52.642822E-6	457.829475E-3
190.500641E-3	217.640877E-3	500.039291E-3	42.186928E-3	52.642822E-6	457.852364E-3
190.056038E-3	217.004013E-3	499.752617E-3	41.618156E-3	52.642822E-6	458.134460E-3
190.307236E-3	217.342186E-3	500.088501E-3	41.873360E-3	52.642822E-6	458.215141E-3
189.962196E-3	216.935921E-3	500.009537E-3	41.552925E-3	52.642822E-6	458.456612E-3
190.181923E-3	217.157364E-3	500.427246E-3	41.666222E-3	52.642822E-6	458.761024E-3
190.835953E-3	217.873764E-3	501.234627E-3	42.346573E-3	52.642822E-6	458.888054E-3
190.419388E-3	217.353630E-3	500.796890E-3	41.752625E-3	52.642822E-6	459.044266E-3
190.718079E-3	217.498970E-3	501.236916E-3	41.982651E-3	52.642822E-6	459.254265E-3
190.320396E-3	217.110443E-3	500.870132E-3	41.718292E-3	52.642822E-6	459.151840E-3
190.596771E-3	217.283249E-3	501.199722E-3	41.898537E-3	52.642822E-6	459.301186E-3
191.124916E-3	217.813110E-3	502.068901E-3	42.506790E-3	52.642822E-6	459.562111E-3
190.697479E-3	217.389107E-3	501.675797E-3	41.860199E-3	52.642822E-6	459.815598E-3
191.167831E-3	217.830849E-3	501.910400E-3	42.065048E-3	52.642822E-6	459.845352E-3
190.466881E-3	217.264366E-3	501.516724E-3	41.699982E-3	52.642822E-6	459.816742E-3
190.775299E-3	217.512131E-3	501.848602E-3	41.868210E-3	52.642822E-6	459.980392E-3
191.255379E-3	217.996788E-3	502.597618E-3	42.434120E-3	52.642822E-6	460.163498E-3
190.940094E-3	217.610550E-3	502.206802E-3	41.947174E-3	52.642822E-6	460.259628E-3
191.354370E-3	218.085480E-3	502.739525E-3	42.271042E-3	52.642822E-6	460.468483E-3
190.671730E-3	217.325592E-3	502.128410E-3	41.806984E-3	52.642822E-6	460.321426E-3
190.925217E-3	217.525291E-3	502.466011E-3	41.931725E-3	52.642822E-6	460.534286E-3
191.361809E-3	217.988205E-3	503.052521E-3	42.561722E-3	52.642822E-6	460.490799E-3
191.048813E-3	217.642021E-3	502.650261E-3	42.035866E-3	52.642822E-6	460.614395E-3
191.569519E-3	218.003082E-3	503.184700E-3	42.510796E-3	52.642822E-6	460.673904E-3
190.791893E-3	217.335892E-3	502.617073E-3	41.698837E-3	52.642822E-6	460.918236E-3
191.124916E-3	217.603683E-3	503.015900E-3	41.931725E-3	52.642822E-6	461.084175E-3
191.661644E-3	217.975616E-3	503.750038E-3	42.457008E-3	52.642822E-6	461.293030E-3
191.273689E-3	217.696381E-3	503.505707E-3	42.037582E-3	52.642822E-6	461.468124E-3
192.016983E-3	218.387604E-3	504.188919E-3	42.424393E-3	52.642822E-6	461.764526E-3
191.334343E-3	217.571640E-3	503.798676E-3	41.708565E-3	52.642822E-6	462.090111E-3
191.660500E-3	217.909813E-3	504.184341E-3	41.976929E-3	52.642822E-6	462.207413E-3
191.881371E-3	218.413925E-3	504.725075E-3	42.368889E-3	52.642822E-6	462.356186E-3
191.531181E-3	217.902946E-3	504.356575E-3	41.955185E-3	52.642822E-6	462.401390E-3
192.146301E-3	218.452263E-3	505.128479E-3	42.652702E-3	52.642822E-6	462.475777E-3
191.360092E-3	217.799950E-3	504.430962E-3	41.876221E-3	52.642822E-6	462.554741E-3
191.822433E-3	218.085480E-3	504.955673E-3	42.113113E-3	52.642822E-6	462.842560E-3
192.109680E-3	218.360710E-3	505.743027E-3	42.649841E-3	52.642822E-6	463.093185E-3
191.863060E-3	218.039703E-3	505.510139E-3	42.122841E-3	52.642822E-6	463.387299E-3
192.668724E-3	218.683434E-3	506.374741E-3	42.640114E-3	52.642822E-6	463.734627E-3
191.979790E-3	218.062019E-3	505.825996E-3	42.023849E-3	52.642822E-6	463.802147E-3
192.415810E-3	218.302345E-3	506.254578E-3	42.082787E-3	52.642822E-6	464.171791E-3
192.497063E-3	218.401909E-3	506.659698E-3	42.394066E-3	52.642822E-6	464.265633E-3
192.253876E-3	218.134689E-3	506.405067E-3	42.106819E-3	52.642822E-6	464.298248E-3
192.911911E-3	218.765259E-3	507.018471E-3	42.525101E-3	52.642822E-6	464.493370E-3
192.149162E-3	218.037987E-3	506.375313E-3	41.825294E-3	52.642822E-6	464.550018E-3
192.339134E-3	218.309212E-3	506.373024E-3	42.056465E-3	52.642822E-6	464.316559E-3
192.238998E-3	218.253136E-3	505.954742E-3	42.231560E-3	52.642822E-6	463.723183E-3
191.596985E-3	217.882347E-3	504.847527E-3	41.936302E-3	52.642822E-6	462.911224E-3
191.978645E-3	218.316650E-3	504.470444E-3	42.456436E-3	52.642822E-6	462.014008E-3
190.808487E-3	217.339897E-3	502.766418E-3	41.578102E-3	52.642822E-6	461.188316E-3
190.942383E-3	217.614555E-3	502.307510E-3	41.784668E-3	52.642822E-6	460.522842E-3
190.694046E-3	217.516708E-3	501.643753E-3	41.867065E-3	52.642822E-6	459.776688E-3
190.277481E-3	217.178535E-3	500.751114E-3	41.556358E-3	52.642822E-6	459.194756E-3
190.879440E-3	217.723274E-3	500.924492E-3	42.240715E-3	52.642822E-6	458.683777E-3
189.859772E-3	216.845512E-3	499.768639E-3	41.303444E-3	52.642822E-6	458.465195E-3
190.197945E-3	217.244911E-3	499.883652E-3	41.713715E-3	52.642822E-6	458.169937E-3
190.013695E-3	217.200279E-3	499.672508E-3	41.748619E-3	52.642822E-6	457.923889E-3
189.797974E-3	216.974831E-3	499.118042E-3	41.473961E-3	52.642822E-6	457.644081E-3
190.397072E-3	217.589951E-3	499.625015E-3	41.976357E-3	52.642822E-6	457.648659E-3
189.431190E-3	216.633224E-3	498.537254E-3	41.059113E-3	52.642822E-6	457.478142E-3
189.700127E-3	216.903305E-3	499.009323E-3	41.595840E-3	52.642822E-6	457.413483E-3
189.666939E-3	216.946793E-3	498.867416E-3	41.666794E-3	52.642822E-6	457.200623E-3
189.509583E-3	216.749954E-3	498.657990E-3	41.332054E-3	52.642822E-6	457.325935E-3
190.246010E-3	217.534447E-3	499.387550E-3	42.193222E-3	52.642822E-6	457.194328E-3
189.567375E-3	216.739082E-3	498.547554E-3	41.253662E-3	52.642822E-6	457.293892E-3
189.783096E-3	216.996002E-3	498.801041E-3	41.693115E-3	52.642822E-6	457.107925E-3
189.567375E-3	216.968536E-3	498.559570E-3	41.661072E-3	52.642822E-6	456.898499E-3
189.554787E-3	216.652679E-3	498.505783E-3	41.368103E-3	52.642822E-6	457.137680E-3
190.218544E-3	217.479515E-3	499.417877E-3	42.057037E-3	52.642822E-6	457.360840E-3
189.787674E-3	216.982269E-3	498.938942E-3	41.241074E-3	52.642822E-6	457.697868E-3
189.961052E-3	217.232323E-3	499.357796E-3	41.584969E-3	52.642822E-6	457.772827E-3
189.870071E-3	217.052650E-3	499.456215E-3	41.762924E-3	52.642822E-6	457.693291E-3
189.858627E-3	217.060089E-3	499.548912E-3	41.463089E-3	52.642822E-6	458.085823E-3
190.615654E-3	217.701530E-3	500.310516E-3	42.201233E-3	52.642822E-6	458.109283E-3
190.067482E-3	217.190552E-3	499.901962E-3	41.581535E-3	52.642822E-6	458.320427E-3
190.286064E-3	217.274666E-3	500.094795E-3	41.774940E-3	52.642822E-6	458.319855E-3
190.154457E-3	217.168236E-3	499.990082E-3	41.713715E-3	52.642822E-6	458.276367E-3
190.128136E-3	217.090416E-3	499.988937E-3	41.690254E-3	52.642822E-6	458.298683E-3
190.786171E-3	217.766762E-3	500.603485E-3	42.251015E-3	52.642822E-6	458.352470E-3
190.065193E-3	217.211151E-3	499.924278E-3	41.703415E-3	52.642822E-6	458.220863E-3
190.146446E-3	217.219162E-3	499.845314E-3	41.772652E-3	52.642822E-6	458.072662E-3
189.900398E-3	216.952515E-3	499.407578E-3	41.663361E-3	52.642822E-6	457.744217E-3
189.817429E-3	216.782570E-3	499.035645E-3	41.549492E-3	52.642822E-6	457.486153E-3
190.432549E-3	217.532730E-3	499.697685E-3	42.343140E-3	52.642822E-6	457.354546E-3
189.817429E-3	216.860962E-3	499.080276E-3	41.681671E-3	52.642822E-6	457.398605E-3
190.007401E-3	217.022324E-3	499.249077E-3	41.821861E-3	52.642822E-6	457.427216E-3
189.776230E-3	216.826630E-3	499.215889E-3	41.667366E-3	52.642822E-6	457.548523E-3
189.961624E-3	216.979980E-3	499.398994E-3	41.633034E-3	52.642822E-6	457.765961E-3
190.569305E-3	217.599678E-3	500.256157E-3	42.379761E-3	52.642822E-6	457.876396E-3
189.954758E-3	217.022324E-3	499.889374E-3	41.716576E-3	52.642822E-6	458.172798E-3
190.192223E-3	217.127037E-3	499.995804E-3	41.792107E-3	52.642822E-6	458.203697E-3
189.850616E-3	216.970253E-3	499.915123E-3	41.684532E-3	52.642822E-6	458.230591E-3
190.074921E-3	217.041206E-3	500.141144E-3	41.676521E-3	52.642822E-6	458.464622E-3
190.865135E-3	217.757034E-3	500.986290E-3	42.435837E-3	52.642822E-6	458.550453E-3
190.357590E-3	217.184830E-3	500.641251E-3	41.830444E-3	52.642822E-6	458.810806E-3
190.751266E-3	217.466354E-3	501.222038E-3	41.890526E-3	52.642822E-6	459.331512E-3
190.492630E-3	217.130470E-3	501.223183E-3	41.673660E-3	52.642822E-6	459.549522E-3
190.764999E-3	217.383385E-3	501.708412E-3	41.777229E-3	52.642822E-6	459.931183E-3
191.499138E-3	218.111801E-3	502.635384E-3	42.450142E-3	52.642822E-6	460.185242E-3
191.008759E-3	217.616272E-3	502.598763E-3	41.884804E-3	52.642822E-6	460.713959E-3
191.419601E-3	217.880630E-3	503.088570E-3	42.043304E-3	52.642822E-6	461.045265E-3
190.972710E-3	217.506981E-3	503.119469E-3	41.831589E-3	52.642822E-6	461.287880E-3
191.216469E-3	217.715263E-3	503.327179E-3	42.067337E-3	52.642822E-6	461.259842E-3
191.874504E-3	218.398476E-3	504.161453E-3	42.726517E-3	52.642822E-6	461.434937E-3
191.424751E-3	217.799950E-3	503.685379E-3	42.077637E-3	52.642822E-6	461.607742E-3
191.861916E-3	218.130112E-3	504.457283E-3	42.333984E-3	52.642822E-6	462.123299E-3
191.376686E-3	217.812538E-3	504.237556E-3	41.919136E-3	52.642822E-6	462.318420E-3
191.732025E-3	218.065453E-3	504.664993E-3	42.056465E-3	52.642822E-6	462.608528E-3
192.249298E-3	218.684006E-3	505.604553E-3	42.759705E-3	52.642822E-6	462.844849E-3
191.881371E-3	218.163300E-3	505.201149E-3	42.101097E-3	52.642822E-6	463.100052E-3
192.327118E-3	218.519211E-3	505.535889E-3	42.315102E-3	52.642822E-6	463.220787E-3
191.613579E-3	217.945290E-3	504.840660E-3	41.889381E-3	52.642822E-6	462.951279E-3
191.676521E-3	217.997932E-3	504.409790E-3	41.975212E-3	52.642822E-6	462.434578E-3
191.970634E-3	218.182755E-3	504.054451E-3	42.549133E-3	52.642822E-6	461.505318E-3
191.013336E-3	217.640877E-3	502.530670E-3	41.939163E-3	52.642822E-6	460.591507E-3
191.123772E-3	217.977333E-3	501.870918E-3	42.160606E-3	52.642822E-6	459.710312E-3
189.915276E-3	216.994286E-3	500.311661E-3	41.610718E-3	52.642822E-6	458.700943E-3
189.925003E-3	217.044640E-3	499.635315E-3	41.699409E-3	52.642822E-6	457.935905E-3
190.105247E-3	217.552185E-3	499.524879E-3	41.975784E-3	52.642822E-6	457.549095E-3
189.565086E-3	216.990852E-3	498.580170E-3	41.487694E-3	52.642822E-6	457.092476E-3
189.888954E-3	217.345619E-3	498.861122E-3	41.994667E-3	52.642822E-6	456.866455E-3
189.133072E-3	216.601753E-3	498.014832E-3	41.269684E-3	52.642822E-6	456.745148E-3
189.466095E-3	216.838646E-3	498.219109E-3	41.423607E-3	52.642822E-6	456.795502E-3
189.915276E-3	217.350769E-3	498.790169E-3	42.053604E-3	52.642822E-6	456.736565E-3
189.533615E-3	216.889000E-3	498.447990E-3	41.533470E-3	52.642822E-6	456.914520E-3
190.060616E-3	217.431450E-3	498.763275E-3	42.023849E-3	52.642822E-6	456.739426E-3
