Notes :


2019/2/19 ¤U¤È 02:29:25
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
-36.263466E-3	-9.272003E-3	-531.432724E-3	-161.825752E-3	55.503845E-6	-369.606972E-3
-36.261177E-3	-9.279442E-3	-531.471634E-3	-161.898422E-3	55.503845E-6	-369.573212E-3
-36.256027E-3	-9.277153E-3	-531.866455E-3	-162.087250E-3	55.503845E-6	-369.779205E-3
-36.254883E-3	-9.226227E-3	-531.957436E-3	-161.937904E-3	55.503845E-6	-370.019531E-3
-36.259460E-3	-9.266853E-3	-532.238388E-3	-162.137032E-3	55.503845E-6	-370.101357E-3
-36.239433E-3	-9.210205E-3	-532.670403E-3	-162.313843E-3	55.503845E-6	-370.356560E-3
-36.293221E-3	-9.221649E-3	-532.917023E-3	-162.291527E-3	55.503845E-6	-370.625496E-3
-36.301804E-3	-9.225082E-3	-533.112144E-3	-162.219429E-3	55.503845E-6	-370.892715E-3
-36.415672E-3	-9.243965E-3	-533.196831E-3	-162.237740E-3	55.503845E-6	-370.959091E-3
-36.404228E-3	-9.334946E-3	-532.921028E-3	-162.339020E-3	55.503845E-6	-370.582008E-3
-36.393356E-3	-9.259415E-3	-533.263779E-3	-162.462616E-3	55.503845E-6	-370.801163E-3
-36.379051E-3	-9.243965E-3	-533.876610E-3	-162.562752E-3	55.503845E-6	-371.313858E-3
-36.444283E-3	-9.201050E-3	-534.045982E-3	-162.594223E-3	55.503845E-6	-371.451759E-3
-36.428833E-3	-9.178734E-3	-534.107208E-3	-162.460327E-3	55.503845E-6	-371.646881E-3
-36.483192E-3	-9.206772E-3	-533.783913E-3	-162.660599E-3	55.503845E-6	-371.123314E-3
-36.402512E-3	-9.214783E-3	-534.187889E-3	-162.564468E-3	55.503845E-6	-371.623421E-3
-36.355019E-3	-9.223366E-3	-534.471130E-3	-162.811089E-3	55.503845E-6	-371.660042E-3
-36.360741E-3	-9.225655E-3	-534.473991E-3	-162.742424E-3	55.503845E-6	-371.731567E-3
-36.376190E-3	-9.236526E-3	-534.935760E-3	-162.827682E-3	55.503845E-6	-372.108078E-3
-36.385918E-3	-9.200478E-3	-534.797287E-3	-162.764168E-3	55.503845E-6	-372.033119E-3
-36.416817E-3	-9.225082E-3	-534.784126E-3	-162.837410E-3	55.503845E-6	-371.946716E-3
-36.444283E-3	-9.262848E-3	-534.886551E-3	-163.160133E-3	55.503845E-6	-371.726418E-3
-36.437988E-3	-9.238815E-3	-534.648514E-3	-163.010216E-3	55.503845E-6	-371.638298E-3
-36.425400E-3	-9.230232E-3	-534.766388E-3	-162.847137E-3	55.503845E-6	-371.919250E-3
-36.463165E-3	-9.226227E-3	-535.196114E-3	-162.511253E-3	55.503845E-6	-372.684860E-3
-36.428261E-3	-9.209633E-3	-535.534859E-3	-162.430000E-3	55.503845E-6	-373.104858E-3
-36.490059E-3	-9.203339E-3	-535.606384E-3	-162.825394E-3	55.503845E-6	-372.780991E-3
-36.540985E-3	-9.293747E-3	-535.366631E-3	-163.059425E-3	55.503845E-6	-372.307205E-3
-36.498642E-3	-9.258270E-3	-535.858154E-3	-163.024521E-3	55.503845E-6	-372.833633E-3
-36.475182E-3	-9.261703E-3	-535.938263E-3	-163.039398E-3	55.503845E-6	-372.898865E-3
-36.548424E-3	-9.263420E-3	-536.161423E-3	-163.348961E-3	55.503845E-6	-372.812462E-3
-36.567879E-3	-9.235382E-3	-536.532784E-3	-163.479996E-3	55.503845E-6	-373.052788E-3
-36.607933E-3	-9.228516E-3	-536.692429E-3	-163.498306E-3	55.503845E-6	-373.194122E-3
-36.546707E-3	-9.275436E-3	-536.327362E-3	-163.401604E-3	55.503845E-6	-372.925758E-3
-36.509514E-3	-9.219933E-3	-536.737633E-3	-163.235092E-3	55.503845E-6	-373.502541E-3
-36.557007E-3	-9.224510E-3	-537.005997E-3	-163.644791E-3	55.503845E-6	-373.361206E-3
-36.566162E-3	-9.246254E-3	-537.437439E-3	-163.621902E-3	55.503845E-6	-373.815536E-3
-36.577606E-3	-9.229088E-3	-537.778473E-3	-163.662529E-3	55.503845E-6	-374.115944E-3
-36.593056E-3	-9.250259E-3	-537.956429E-3	-163.691711E-3	55.503845E-6	-374.264717E-3
-36.668015E-3	-9.252548E-3	-538.265419E-3	-163.818741E-3	55.503845E-6	-374.446678E-3
-36.650276E-3	-9.265709E-3	-538.418770E-3	-163.979530E-3	55.503845E-6	-374.439240E-3
-36.673164E-3	-9.297752E-3	-538.488007E-3	-163.972664E-3	55.503845E-6	-374.515343E-3
-36.643410E-3	-9.238815E-3	-538.661957E-3	-163.937187E-3	55.503845E-6	-374.724770E-3
-36.594200E-3	-9.227943E-3	-538.897133E-3	-164.084244E-3	55.503845E-6	-374.812889E-3
-36.590195E-3	-9.229088E-3	-538.730621E-3	-163.869667E-3	55.503845E-6	-374.860954E-3
-36.631966E-3	-9.267998E-3	-538.592148E-3	-163.735771E-3	55.503845E-6	-374.856377E-3
-36.613655E-3	-9.208488E-3	-538.005066E-3	-163.703728E-3	55.503845E-6	-374.301338E-3
-36.621666E-3	-9.187317E-3	-537.110710E-3	-163.440514E-3	55.503845E-6	-373.670197E-3
-36.565018E-3	-9.236526E-3	-535.887337E-3	-163.049698E-3	55.503845E-6	-372.837639E-3
-36.455727E-3	-9.216499E-3	-534.274292E-3	-162.595367E-3	55.503845E-6	-371.678925E-3
-36.361885E-3	-9.284592E-3	-533.362770E-3	-162.536430E-3	55.503845E-6	-370.826340E-3
-36.412239E-3	-9.255409E-3	-532.685280E-3	-162.077522E-3	55.503845E-6	-370.607758E-3
-36.248016E-3	-9.263420E-3	-531.493950E-3	-161.615753E-3	55.503845E-6	-369.878197E-3
-36.250877E-3	-9.233093E-3	-530.965805E-3	-161.444092E-3	55.503845E-6	-369.521713E-3
-36.175346E-3	-9.234238E-3	-531.024170E-3	-161.563683E-3	55.503845E-6	-369.460487E-3
-36.198235E-3	-9.218788E-3	-531.086540E-3	-161.594582E-3	55.503845E-6	-369.491959E-3
-36.165619E-3	-9.251404E-3	-530.883408E-3	-161.699295E-3	55.503845E-6	-369.184113E-3
-36.219978E-3	-9.243965E-3	-531.126595E-3	-161.952782E-3	55.503845E-6	-369.173813E-3
-36.202240E-3	-9.270859E-3	-531.018448E-3	-161.749077E-3	55.503845E-6	-369.269371E-3
-36.265182E-3	-9.254837E-3	-530.990982E-3	-161.552238E-3	55.503845E-6	-369.438744E-3
-36.219978E-3	-9.203911E-3	-531.079674E-3	-161.565971E-3	55.503845E-6	-369.513702E-3
-36.181068E-3	-9.183884E-3	-531.302834E-3	-161.822319E-3	55.503845E-6	-369.480515E-3
-36.304665E-3	-9.233093E-3	-531.647301E-3	-162.023735E-3	55.503845E-6	-369.623566E-3
-36.323547E-3	-9.235954E-3	-531.781197E-3	-161.867523E-3	55.503845E-6	-369.913673E-3
-36.266899E-3	-9.215927E-3	-531.958008E-3	-161.753654E-3	55.503845E-6	-370.204353E-3
-36.243439E-3	-9.211922E-3	-532.061005E-3	-161.965370E-3	55.503845E-6	-370.095634E-3
-36.240578E-3	-9.262848E-3	-531.947136E-3	-162.011719E-3	55.503845E-6	-369.935417E-3
-36.268616E-3	-9.254837E-3	-532.692719E-3	-162.194824E-3	55.503845E-6	-370.497894E-3
-36.274910E-3	-9.244537E-3	-533.013725E-3	-162.198257E-3	55.503845E-6	-370.815468E-3
-36.379051E-3	-9.205055E-3	-533.019447E-3	-162.321281E-3	55.503845E-6	-370.698166E-3
-36.294937E-3	-9.212494E-3	-533.510399E-3	-162.329865E-3	55.503845E-6	-371.180534E-3
-36.273766E-3	-9.234810E-3	-533.540154E-3	-162.540436E-3	55.503845E-6	-370.999718E-3
-36.305237E-3	-9.254837E-3	-532.981682E-3	-162.312698E-3	55.503845E-6	-370.668983E-3
-36.409378E-3	-9.233665E-3	-533.589935E-3	-162.468338E-3	55.503845E-6	-371.121597E-3
-36.373329E-3	-9.202766E-3	-533.506393E-3	-162.401390E-3	55.503845E-6	-371.105003E-3
-36.337852E-3	-9.190178E-3	-533.856010E-3	-162.415695E-3	56.648254E-6	-371.440315E-3
-36.446571E-3	-9.205627E-3	-533.811951E-3	-162.660599E-3	56.648254E-6	-371.151352E-3
-36.490631E-3	-9.237671E-3	-533.690071E-3	-162.784195E-3	56.648254E-6	-370.905876E-3
-36.436272E-3	-9.263420E-3	-533.956718E-3	-162.698936E-3	56.648254E-6	-371.257782E-3
-36.444855E-3	-9.254837E-3	-534.556389E-3	-162.300110E-3	56.648254E-6	-372.256279E-3
-36.383629E-3	-9.206200E-3	-534.478569E-3	-162.123299E-3	56.648254E-6	-372.355270E-3
-36.361313E-3	-9.257126E-3	-534.596443E-3	-162.487793E-3	56.648254E-6	-372.108650E-3
