Notes :


2019/2/12 ¤U¤È 03:05:35
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
161.087608E-3	219.633865E-3	429.564857E-3	35.480118E-3	50.926208E-6	394.084740E-3
161.240959E-3	219.799805E-3	429.715347E-3	35.591698E-3	50.926208E-6	394.123650E-3
161.769676E-3	220.495605E-3	430.492973E-3	36.359024E-3	50.926208E-6	394.133949E-3
161.201477E-3	219.793510E-3	429.717064E-3	35.609436E-3	50.926208E-6	394.107628E-3
161.561966E-3	220.091057E-3	430.049515E-3	36.000824E-3	50.926208E-6	394.048691E-3
160.914803E-3	219.274521E-3	429.338264E-3	35.505295E-3	50.926208E-6	393.832970E-3
160.961723E-3	219.410706E-3	429.393196E-3	35.574532E-3	50.926208E-6	393.818665E-3
161.559105E-3	219.835854E-3	429.797173E-3	36.332130E-3	50.926208E-6	393.465042E-3
160.908508E-3	219.215012E-3	429.040146E-3	35.680389E-3	50.926208E-6	393.359756E-3
161.411476E-3	219.608688E-3	429.427528E-3	36.055183E-3	50.926208E-6	393.372345E-3
160.601234E-3	218.785286E-3	428.935432E-3	35.320473E-3	50.926208E-6	393.614960E-3
160.871887E-3	219.117165E-3	429.185486E-3	35.548210E-3	50.926208E-6	393.637276E-3
161.498451E-3	219.878769E-3	429.923058E-3	35.990524E-3	50.926208E-6	393.932533E-3
161.104774E-3	219.367218E-3	429.663277E-3	35.529900E-3	50.926208E-6	394.133377E-3
161.755943E-3	219.885635E-3	430.407715E-3	36.050034E-3	50.926208E-6	394.357681E-3
161.072159E-3	219.097137E-3	430.027771E-3	35.279274E-3	50.926208E-6	394.748497E-3
161.580276E-3	219.570351E-3	430.871773E-3	35.568237E-3	50.926208E-6	395.303535E-3
162.104416E-3	220.095062E-3	432.057381E-3	36.385345E-3	50.926208E-6	395.672035E-3
161.840057E-3	219.731712E-3	431.859398E-3	35.867500E-3	50.926208E-6	395.991898E-3
162.550163E-3	220.320511E-3	432.712555E-3	36.502075E-3	50.926208E-6	396.210480E-3
161.801720E-3	219.572639E-3	432.194138E-3	35.529900E-3	50.926208E-6	396.664238E-3
162.256050E-3	219.988060E-3	432.769775E-3	35.733032E-3	50.926208E-6	397.036743E-3
162.844276E-3	220.618629E-3	433.709908E-3	36.285782E-3	50.926208E-6	397.424126E-3
162.479782E-3	220.273018E-3	433.640671E-3	35.777092E-3	50.926208E-6	397.863579E-3
163.252258E-3	220.995712E-3	434.460068E-3	36.482620E-3	50.926208E-6	397.977448E-3
162.345314E-3	220.118523E-3	433.666992E-3	35.512733E-3	50.926208E-6	398.154259E-3
162.712097E-3	220.419502E-3	434.060669E-3	35.924149E-3	50.926208E-6	398.136520E-3
162.970161E-3	220.820618E-3	434.634018E-3	36.408806E-3	50.926208E-6	398.225212E-3
162.626839E-3	220.376015E-3	434.009171E-3	35.958481E-3	50.926208E-6	398.050690E-3
163.285446E-3	221.051216E-3	434.793091E-3	36.421967E-3	50.926208E-6	398.371124E-3
162.495232E-3	220.197487E-3	433.902168E-3	35.533333E-3	50.926208E-6	398.368835E-3
162.809372E-3	220.435524E-3	434.211731E-3	35.829163E-3	50.926208E-6	398.382568E-3
162.972450E-3	220.466995E-3	434.466362E-3	36.274338E-3	50.926208E-6	398.192024E-3
162.688637E-3	220.269012E-3	433.947372E-3	35.800552E-3	50.926208E-6	398.146820E-3
163.350105E-3	220.890427E-3	434.535027E-3	36.434555E-3	50.926208E-6	398.100471E-3
162.356758E-3	219.875908E-3	433.677292E-3	35.610008E-3	50.926208E-6	398.067284E-3
162.833977E-3	220.397758E-3	434.092712E-3	35.892677E-3	50.926208E-6	398.200035E-3
163.011360E-3	220.400047E-3	434.559059E-3	36.102676E-3	50.926208E-6	398.456383E-3
162.773323E-3	220.177460E-3	434.530449E-3	35.837173E-3	50.926208E-6	398.693275E-3
163.689995E-3	221.228600E-3	435.829353E-3	36.562157E-3	50.926208E-6	399.267197E-3
162.919235E-3	220.469284E-3	435.380745E-3	35.853195E-3	50.926208E-6	399.527550E-3
163.497734E-3	220.964241E-3	436.121178E-3	35.998535E-3	50.926208E-6	400.122643E-3
163.599014E-3	221.076965E-3	436.390114E-3	36.260605E-3	50.926208E-6	400.129509E-3
163.504601E-3	220.812035E-3	436.278534E-3	35.914993E-3	50.926208E-6	400.363541E-3
164.220428E-3	221.613693E-3	437.103653E-3	36.677742E-3	50.926208E-6	400.425911E-3
163.407326E-3	220.540237E-3	436.266518E-3	35.775948E-3	50.926208E-6	400.490570E-3
163.901138E-3	221.115303E-3	436.932564E-3	36.244011E-3	50.926208E-6	400.688553E-3
163.919449E-3	221.158791E-3	437.261581E-3	36.246300E-3	50.926208E-6	401.015282E-3
163.839912E-3	221.069527E-3	437.190628E-3	36.102676E-3	50.926208E-6	401.087952E-3
164.635277E-3	221.886063E-3	438.296700E-3	36.765289E-3	50.926208E-6	401.531410E-3
163.805008E-3	220.923042E-3	437.500191E-3	35.795975E-3	50.926208E-6	401.704216E-3
164.215851E-3	221.304703E-3	437.853813E-3	36.357880E-3	50.926208E-6	401.495934E-3
164.111710E-3	221.130753E-3	437.889290E-3	36.338425E-3	50.926208E-6	401.550865E-3
163.880539E-3	220.924187E-3	437.697029E-3	36.084938E-3	50.926208E-6	401.612091E-3
164.797783E-3	221.780205E-3	438.554764E-3	36.931229E-3	50.926208E-6	401.623535E-3
164.084816E-3	220.967674E-3	437.863541E-3	35.981941E-3	50.926208E-6	401.881599E-3
164.367485E-3	221.225739E-3	438.352203E-3	36.457443E-3	50.926208E-6	401.894760E-3
164.409828E-3	221.170807E-3	438.449478E-3	36.433411E-3	50.926208E-6	402.016068E-3
164.309692E-3	221.074677E-3	438.363647E-3	36.293793E-3	50.926208E-6	402.069855E-3
165.074730E-3	221.932411E-3	439.202499E-3	37.054825E-3	50.926208E-6	402.147675E-3
164.440727E-3	221.259499E-3	438.328743E-3	36.021423E-3	50.926208E-6	402.307320E-3
164.446449E-3	221.219444E-3	438.157082E-3	36.304665E-3	50.926208E-6	401.852417E-3
163.923454E-3	220.868111E-3	437.216949E-3	36.249733E-3	50.926208E-6	400.967216E-3
163.350105E-3	220.565987E-3	435.906601E-3	35.883522E-3	50.926208E-6	400.023079E-3
