Notes :


2018/11/26 ¤U¤È 12:29:32
Volts
Ch : LED 2	Ch : LED 3	Ch : LED 1	Ch : LED 1 AMBIENT	Ch : LED 2 - LED3	Ch : LED 1 - LED 1 AMBIENT	
306.458473E-3	429.382324E-3	804.183769E-3	65.927696E-3	41.770935E-6	738.256073E-3
307.258987E-3	430.031204E-3	805.962181E-3	66.417503E-3	41.770935E-6	739.544678E-3
307.099915E-3	429.662704E-3	806.853676E-3	66.126251E-3	41.770935E-6	740.727425E-3
308.184242E-3	430.832863E-3	808.613777E-3	66.895294E-3	41.770935E-6	741.718483E-3
308.485222E-3	430.877495E-3	809.311295E-3	66.678429E-3	41.770935E-6	742.632866E-3
308.782196E-3	430.799103E-3	809.665489E-3	66.482162E-3	41.770935E-6	743.183327E-3
309.550095E-3	431.476593E-3	811.823273E-3	66.906166E-3	41.770935E-6	744.917107E-3
309.572983E-3	431.149292E-3	812.829781E-3	66.554260E-3	41.770935E-6	746.275520E-3
310.796928E-3	432.349777E-3	815.471077E-3	67.548180E-3	41.770935E-6	747.922897E-3
311.160851E-3	432.265663E-3	816.471291E-3	67.251205E-3	41.770935E-6	749.220085E-3
311.606026E-3	432.366371E-3	817.445183E-3	66.985130E-3	41.770935E-6	750.460052E-3
312.435722E-3	433.014679E-3	819.860458E-3	67.625427E-3	41.770935E-6	752.235031E-3
312.375069E-3	432.761192E-3	821.011162E-3	67.212296E-3	41.770935E-6	753.798866E-3
313.127518E-3	433.588600E-3	821.589088E-3	67.901802E-3	41.770935E-6	753.687286E-3
312.111855E-3	432.851601E-3	819.425583E-3	67.682076E-3	41.770935E-6	751.743507E-3
310.419273E-3	431.930923E-3	814.504051E-3	66.990280E-3	41.770935E-6	747.513771E-3
308.421707E-3	430.838585E-3	808.925056E-3	66.814041E-3	41.770935E-6	742.111015E-3
305.806732E-3	429.208946E-3	802.972412E-3	65.728569E-3	41.770935E-6	737.243843E-3
304.946136E-3	428.954315E-3	799.143791E-3	66.039848E-3	41.770935E-6	733.103943E-3
303.131676E-3	427.659988E-3	794.378471E-3	65.424728E-3	41.770935E-6	728.953743E-3
302.017021E-3	426.903534E-3	791.076851E-3	64.962387E-3	41.770935E-6	726.114464E-3
301.169014E-3	426.413727E-3	788.986588E-3	64.984131E-3	41.770935E-6	724.002457E-3
299.576569E-3	425.327682E-3	785.996819E-3	64.402199E-3	41.770935E-6	721.594620E-3
300.000572E-3	425.628662E-3	785.008049E-3	64.829636E-3	41.770935E-6	720.178413E-3
299.113655E-3	425.097656E-3	783.423615E-3	64.411926E-3	41.770935E-6	719.011688E-3
298.436737E-3	424.594116E-3	781.774521E-3	64.159584E-3	41.770935E-6	717.614937E-3
298.289108E-3	424.389267E-3	781.094170E-3	64.450264E-3	41.770935E-6	716.643906E-3
297.389030E-3	423.722076E-3	779.869652E-3	63.781357E-3	41.770935E-6	716.088295E-3
297.881699E-3	424.266243E-3	779.764366E-3	64.386177E-3	41.770935E-6	715.378189E-3
297.345543E-3	423.818207E-3	778.920937E-3	64.052010E-3	41.770935E-6	714.868927E-3
297.276878E-3	423.552704E-3	778.830528E-3	63.940430E-3	41.770935E-6	714.890099E-3
297.129250E-3	423.201370E-3	778.115845E-3	64.109802E-3	41.770935E-6	714.006042E-3
296.346474E-3	422.345924E-3	777.212334E-3	63.446617E-3	41.770935E-6	713.765717E-3
297.264862E-3	423.015404E-3	778.151321E-3	64.443398E-3	41.770935E-6	713.707924E-3
296.923828E-3	422.593117E-3	778.163910E-3	64.312935E-3	41.770935E-6	713.850975E-3
297.098351E-3	422.714996E-3	779.004478E-3	64.080048E-3	41.770935E-6	714.924431E-3
297.275734E-3	422.810555E-3	778.750992E-3	64.156151E-3	41.770935E-6	714.594841E-3
296.855736E-3	422.328186E-3	778.889465E-3	63.582802E-3	41.770935E-6	715.306664E-3
297.908020E-3	423.691177E-3	780.580330E-3	64.479446E-3	41.770935E-6	716.100883E-3
297.746658E-3	423.049736E-3	780.586624E-3	64.053154E-3	41.770935E-6	716.533470E-3
298.174667E-3	423.141861E-3	781.524467E-3	64.240837E-3	41.770935E-6	717.283630E-3
298.392105E-3	423.286057E-3	782.117271E-3	64.451981E-3	41.770935E-6	717.665291E-3
297.777557E-3	422.602844E-3	781.392860E-3	64.053726E-3	41.770935E-6	717.339134E-3
298.718262E-3	423.450851E-3	782.797050E-3	64.622498E-3	41.770935E-6	718.174553E-3
298.391533E-3	423.283768E-3	782.873154E-3	64.221382E-3	42.915344E-6	718.651772E-3
298.554611E-3	423.300934E-3	783.183861E-3	64.241982E-3	42.915344E-6	718.941879E-3
298.713684E-3	423.300934E-3	783.446503E-3	64.492607E-3	42.915344E-6	718.953896E-3
298.319435E-3	422.883797E-3	783.193588E-3	63.895798E-3	42.915344E-6	719.297791E-3
299.348831E-3	423.481750E-3	783.736038E-3	64.694023E-3	42.915344E-6	719.042015E-3
298.873329E-3	423.053169E-3	783.494568E-3	64.360428E-3	42.915344E-6	719.134140E-3
299.127960E-3	423.189354E-3	784.790039E-3	64.411926E-3	42.915344E-6	720.378113E-3
299.309921E-3	423.046303E-3	784.728813E-3	64.607620E-3	42.915344E-6	720.121193E-3
299.151421E-3	422.831154E-3	784.672737E-3	64.083481E-3	42.915344E-6	720.589256E-3
300.143051E-3	423.972702E-3	786.159325E-3	64.774132E-3	42.915344E-6	721.385193E-3
299.580002E-3	423.330116E-3	785.972786E-3	64.189339E-3	42.915344E-6	721.783447E-3
299.968529E-3	423.544121E-3	787.527466E-3	64.601326E-3	42.915344E-6	722.926140E-3
